226:8,6,5,6,5,9,5,9,7,2,3,7,9,6,6,6,1,5,2,8,9,9,1,8,7,8,9,2,4,9
227:1,5,1,4,7,5,5,8,3,2,5,6,4,2,6,8,1,5,3,6,8,3,4,4,1,8,4,3,1,6
228:8,6,1,7,7,4,7,9,4,8,1,8,6,3,2,5,7,8,6,1,4,6,9,2,9,7,1,4,9,1
229:4,5,2,6,5,7,1,6,4,2,9,2,7,2,4,2,6,4,2,2,1,5,5,9,8,2,7,1,1,4
230:7,4,4,9,4,3,3,5,3,7,3,2,4,9,4,6,6,7,5,8,7,7,5,4,9,2,7,8,9,2
231:8,8,8,3,8,7,3,4,6,1,5,5,9,9,5,4,3,2,2,9,3,3,2,5,1,9,2,3,4,3
232:5,5,8,7,4,5,1,6,6,8,2,2,7,9,9,3,9,7,1,4,8,2,1,2,3,1,3,1,6,1
233:5,1,1,4,2,3,7,5,3,1,3,9,3,1,6,3,3,6,8,2,1,7,2,3,1,8,7,5,1,9
234:6,2,3,2,8,7,7,7,7,9,3,5,4,9,1,2,2,3,3,8,3,9,3,4,8,1,6,1,3,5
235:7,3,4,5,8,2,2,9,6,6,4,8,7,8,1,8,3,3,4,9,9,4,7,7,9,6,9,2,2,9
236:6,5,1,5,9,3,8,8,2,8,3,3,3,7,1,4,4,1,1,1,3,3,8,1,3,8,2,7,2,4
237:5,6,5,8,6,1,2,1,1,1,3,6,9,3,8,9,2,6,6,1,2,7,7,8,4,4,4,8,3,3
238:1,5,3,4,9,5,8,9,9,7,6,7,2,7,4,6,6,8,6,4,5,7,8,6,3,1,1,4,4,9
239:6,6,8,2,1,7,2,5,3,5,8,5,8,2,2,1,8,3,4,2,3,9,8,6,5,9,6,6,7,5
240:3,9,1,4,6,1,3,1,8,1,8,4,8,6,3,6,2,5,7,3,9,1,1,8,6,6,7,1,9,9
241:3,9,1,4,6,1,3,1,8,1,8,4,8,6,3,2,2,5,7,3,9,1,1,8,6,6,7,1,9,9
242:5,1,2,1,9,9,2,9,6,4,1,9,4,3,6,4,8,6,6,8,8,7,2,6,9,3,3,3,5,8
243:9,2,7,4,4,5,2,4,3,3,9,7,6,8,5,7,8,4,5,1,9,1,6,3,6,1,7,4,5,1
244:7,9,3,1,5,3,1,3,7,3,9,1,2,6,1,8,2,1,7,6,2,7,7,5,4,5,3,1,1,9
245:1,8,6,2,4,8,8,7,8,4,5,9,7,7,1,8,1,1,1,5,3,2,4,7,8,3,1,5,2,1
246:7,2,2,3,5,1,8,8,8,2,4,3,5,2,5,5,3,6,8,6,3,1,2,9,8,9,9,3,7,9
247:2,9,3,8,9,3,4,2,7,6,1,5,6,3,1,7,1,4,7,3,5,6,3,7,3,1,3,4,2,7
248:1,9,8,4,2,6,9,8,5,9,3,1,4,6,1,1,9,9,5,2,8,2,8,5,5,3,1,2,6,3
249:4,6,4,5,2,8,9,8,5,8,8,5,1,1,5,5,8,6,6,6,9,5,5,5,5,5,4,8,2,8
250:7,9,2,4,3,4,5,3,3,5,2,6,8,2,4,7,6,5,9,7,8,7,1,8,1,1,4,7,6,6
251:8,3,2,9,4,5,9,5,8,3,6,4,7,2,1,7,4,4,8,8,7,3,9,1,6,5,8,3,7,8
252:7,2,8,3,1,1,8,9,2,9,1,4,9,6,8,6,1,2,7,4,4,1,3,1,5,9,6,2,5,4
253:6,2,3,7,9,3,3,4,6,6,9,5,8,5,9,5,9,4,8,7,7,1,9,8,4,7,9,3,6,9
254:4,6,4,5,2,8,9,8,1,8,8,5,1,1,5,5,8,6,6,6,9,5,5,5,5,5,4,8,2,3
255:8,9,2,1,3,7,7,1,9,3,7,1,1,7,5,3,1,3,2,8,2,1,9,7,4,9,7,1,8,4
256:4,1,9,5,5,5,1,5,4,7,1,7,5,4,1,3,9,7,7,9,2,4,4,2,5,6,7,2,5,1
257:1,8,7,5,9,4,1,2,8,6,9,5,9,6,7,9,5,9,1,9,7,1,3,5,8,1,9,7,7,6
258:8,4,1,4,5,2,6,5,8,7,8,8,1,5,6,8,7,5,5,7,9,6,7,7,7,6,9,6,5,1
259:8,2,7,5,3,1,1,4,8,7,6,1,6,5,4,4,7,1,8,2,9,8,2,4,7,4,4,5,9,2
260:5,1,2,1,9,9,2,9,6,4,1,9,1,3,6,4,8,6,6,8,8,7,2,6,9,3,3,3,5,8
261:3,6,1,7,3,8,8,5,5,5,5,8,6,8,7,3,8,3,7,3,5,9,7,7,7,4,4,3,8,6
262:8,6,1,8,7,4,1,3,8,4,5,9,7,9,6,5,1,7,6,7,2,4,9,9,1,2,7,8,5,6
263:4,2,8,7,2,9,7,1,1,6,1,7,8,6,2,5,6,6,6,4,5,3,7,1,4,2,8,9,6,4
264:6,7,2,7,8,6,7,8,9,5,9,9,7,8,2,4,4,8,7,5,1,1,5,4,7,7,1,7,2,8
265:4,5,9,1,4,5,3,5,5,1,2,1,2,4,6,7,7,1,9,6,4,2,3,5,8,7,1,2,6,6
266:5,8,1,6,5,2,6,3,3,1,1,4,7,1,8,5,6,8,2,5,2,7,8,7,8,4,5,2,1,7
267:2,4,4,3,4,6,8,1,5,5,7,6,6,9,9,2,6,6,3,5,9,3,8,9,5,4,1,5,2,7
268:6,8,2,9,7,2,2,5,3,5,8,4,3,1,6,1,3,2,8,8,3,1,5,1,4,2,6,9,2,3
269:1,2,8,7,3,7,4,2,1,7,5,8,5,7,7,1,4,7,9,1,9,2,2,2,8,8,6,3,6,5
270:7,1,1,9,3,5,3,6,3,2,7,5,3,7,5,8,8,7,4,8,7,5,8,2,6,3,9,7,2,3
271:7,9,2,3,1,5,8,1,3,3,5,1,1,2,4,2,4,4,1,1,1,2,5,5,8,8,9,6,3,9
272:4,7,4,7,5,9,2,3,1,1,6,9,9,2,2,2,7,1,8,9,9,7,1,8,9,7,5,5,7,8
273:8,2,8,4,3,8,6,5,9,9,7,1,7,7,8,8,1,2,9,3,1,6,8,8,3,1,4,5,8,6
274:7,6,7,2,9,2,2,7,9,2,4,4,4,3,5,8,7,4,7,6,7,4,4,3,1,7,6,8,7,5
275:7,7,6,9,1,6,1,8,1,8,3,9,6,5,2,2,3,1,6,3,5,4,7,7,9,2,1,4,8,4
276:8,9,6,9,1,7,2,9,5,1,3,3,4,8,3,7,4,5,6,8,1,9,8,8,1,3,9,1,6,4
277:8,5,1,8,3,4,6,7,4,1,4,9,9,5,4,2,5,7,8,6,1,8,9,1,6,9,4,8,3,5
278:5,6,5,8,6,1,2,3,1,1,3,6,9,3,8,9,2,6,6,1,2,7,7,8,4,4,4,8,3,3
279:1,1,5,4,3,2,1,1,9,4,7,3,8,9,4,1,2,1,1,9,5,8,9,9,3,9,6,8,8,3
280:3,6,2,8,9,9,2,7,7,8,9,7,8,2,7,4,7,8,2,5,1,9,1,4,1,1,2,5,4,7
281:1,2,8,6,9,9,1,5,4,7,6,8,9,2,8,3,2,6,8,2,2,5,3,8,4,8,3,8,6,3
282:4,7,4,7,5,9,2,3,1,1,6,9,9,2,2,3,7,1,8,9,9,7,1,8,9,7,5,5,7,8
283:3,8,9,6,8,1,9,9,2,7,4,8,7,6,6,4,6,5,5,6,9,3,2,4,9,6,6,9,1,9
284:3,1,3,1,7,9,5,6,7,2,3,6,1,4,6,2,9,2,6,1,9,9,2,2,4,5,7,9,8,9
285:2,1,2,1,3,2,2,5,5,2,6,1,7,9,5,4,7,4,1,4,3,1,7,9,5,1,1,3,3,1
286:5,8,7,6,7,1,3,9,2,5,7,3,4,5,6,6,3,9,7,6,7,8,3,5,6,7,3,9,3,1
287:2,7,5,4,1,6,2,7,6,9,4,2,5,2,2,6,6,3,7,7,3,9,9,6,7,8,5,4,2,6
288:2,3,7,6,4,3,4,6,1,5,1,6,2,2,2,8,6,7,8,5,3,1,8,3,6,1,6,7,1,9
289:6,5,9,4,5,4,7,1,9,9,4,3,5,5,1,8,7,8,3,6,1,6,2,9,7,2,2,7,4,9
290:7,2,7,3,9,5,1,9,9,1,6,9,2,6,3,3,5,1,1,1,7,4,3,4,9,7,8,3,3,1
291:1,8,6,1,2,5,7,7,2,6,8,9,7,8,9,5,9,2,2,2,4,1,8,3,8,5,6,7,7,6
292:6,6,8,2,1,7,2,5,3,5,8,5,8,2,2,1,8,3,4,2,3,9,8,6,5,9,6,6,7,3
293:2,8,9,9,5,5,3,6,2,6,9,4,4,5,4,5,2,9,2,7,9,7,7,3,6,9,1,7,9,2
294:7,2,8,9,3,8,4,3,2,4,8,2,9,1,7,4,9,4,1,8,3,5,4,9,2,7,4,7,6,1
295:3,6,9,8,8,8,6,5,9,9,6,9,3,5,6,2,5,5,4,9,8,2,8,3,2,3,1,4,5,1
296:8,1,7,5,5,8,8,3,4,9,2,4,1,1,5,3,3,1,2,3,9,7,8,8,5,1,6,5,8,2
297:6,3,8,9,3,2,5,5,2,3,8,6,6,2,2,3,7,1,8,5,4,1,1,1,5,8,8,6,9,5
298:5,9,7,5,1,9,5,5,2,3,9,6,4,1,9,8,9,1,9,9,8,2,6,2,1,7,5,4,3,8
299:6,1,2,8,9,7,6,8,3,4,8,5,9,9,9,9,8,6,3,6,2,2,4,2,3,4,6,6,7,8
300:5,7,4,8,1,1,8,6,3,9,5,7,9,9,7,7,2,5,2,2,7,2,8,7,8,3,4,7,2,6
301:8,9,6,9,1,7,2,9,5,1,3,3,4,8,3,7,4,5,6,8,1,9,8,8,1,3,9,1,6,6
302:7,4,3,8,4,5,8,9,4,7,4,9,5,2,2,1,4,9,1,8,8,8,8,9,3,5,2,9,9,4
303:9,5,7,3,5,3,7,8,5,3,6,2,1,1,5,6,9,3,7,5,1,7,5,8,2,2,3,4,5,2
304:8,2,2,6,2,9,5,9,3,2,6,3,7,3,7,4,9,1,3,8,8,1,3,5,6,5,2,9,9,5
305:1,6,3,1,6,4,4,3,4,6,3,4,2,3,8,4,6,6,8,2,1,6,1,6,6,4,1,6,8,5
306:7,7,5,1,5,1,7,1,8,7,1,8,6,4,6,5,3,6,6,6,8,7,3,5,9,4,8,4,5,2
307:7,8,4,3,5,9,7,6,6,5,5,9,1,9,7,2,9,5,4,1,1,8,7,3,5,5,6,3,1,3
308:2,3,6,8,6,6,7,9,8,2,5,6,6,9,1,8,8,5,1,8,2,8,4,3,3,9,5,3,1,1
309:3,7,5,2,5,8,8,4,7,1,7,3,7,3,1,4,9,2,6,2,2,6,6,7,9,2,1,1,8,5
310:6,9,2,7,8,8,5,2,7,3,4,9,2,6,7,7,8,8,5,7,8,7,1,8,9,4,2,8,5,9
311:8,6,1,7,7,4,7,9,4,8,1,8,6,3,2,5,7,8,6,1,4,6,9,2,9,7,1,4,9,2
312:4,5,6,4,8,5,5,7,3,6,4,2,9,1,5,7,6,3,6,1,4,8,4,2,5,3,5,7,6,4
313:9,4,2,6,4,1,7,7,8,1,9,8,2,9,8,6,6,7,2,8,3,5,7,5,6,4,3,4,2,9
314:6,7,9,3,1,9,9,3,5,3,9,4,3,2,5,9,8,3,6,2,5,2,5,5,1,1,1,5,6,6
315:5,6,9,3,4,7,7,3,2,1,8,8,7,4,1,2,5,9,5,9,6,3,8,2,6,9,7,2,8,5
316:5,3,9,9,1,6,1,5,4,8,8,3,3,5,4,5,1,5,9,5,2,9,6,1,9,7,6,7,4,2
317:5,1,5,4,2,4,3,8,4,6,4,9,8,6,8,3,3,1,4,9,2,2,3,9,8,1,8,3,1,6
318:7,7,3,8,3,4,4,8,1,3,5,2,5,5,1,7,6,6,7,2,4,3,6,6,1,4,4,9,4,2
319:5,7,7,9,8,9,1,1,8,8,7,6,7,9,2,2,3,3,9,7,3,3,8,7,5,2,3,5,9,7
320:8,9,6,9,1,7,2,6,1,1,6,4,6,5,6,1,7,1,1,5,3,9,2,7,5,4,1,9,9,7
321:8,9,4,1,7,9,8,1,5,3,5,3,1,5,2,3,3,5,9,9,6,7,6,5,1,4,6,2,4,4
322:1,8,6,2,4,8,8,7,8,4,5,9,7,7,1,8,1,1,1,5,3,2,4,7,8,3,1,5,2,7
323:6,9,2,4,2,7,8,9,7,8,1,1,3,9,7,2,4,3,7,1,6,7,2,8,5,5,2,4,3,6
324:6,3,3,7,5,9,2,9,3,4,5,9,2,2,9,4,8,6,7,6,6,5,7,4,1,4,4,8,1,3
325:4,2,6,6,4,5,1,5,7,3,4,7,8,8,8,4,5,2,1,6,1,1,5,3,4,4,3,9,8,5
326:1,4,6,3,6,3,9,2,4,5,7,1,7,5,4,1,9,5,4,1,3,9,8,3,5,4,4,4,7,5
327:9,6,3,7,8,6,5,3,8,6,2,2,2,8,8,5,6,7,4,1,6,4,3,8,6,3,3,7,8,6
328:2,4,4,3,4,6,8,1,5,5,7,6,6,9,9,2,6,6,3,5,9,3,8,9,5,4,1,5,2,7
329:1,8,7,1,2,1,5,5,9,4,5,3,2,3,8,7,7,2,6,3,3,4,2,1,1,1,8,2,2,2
330:4,5,2,6,5,7,1,6,4,2,9,2,7,2,4,2,2,4,2,2,1,5,5,9,8,2,7,1,1,4
331:2,7,5,4,6,6,2,7,6,9,4,2,5,2,2,6,6,3,7,7,3,9,9,6,7,8,5,4,2,1
332:3,1,3,6,1,3,4,3,2,3,9,1,7,4,1,5,9,8,8,8,2,2,8,8,1,1,6,2,2,6
333:2,9,9,2,8,6,5,9,1,4,7,6,8,3,8,6,7,3,1,2,1,9,3,4,8,9,1,6,7,9
334:6,3,8,9,3,2,5,5,2,3,8,6,6,2,2,3,7,1,8,5,4,1,1,1,5,8,8,6,9,3
335:5,2,3,3,8,5,2,2,1,6,8,5,3,9,7,3,1,9,3,4,6,4,2,9,6,8,2,3,6,9
336:5,7,4,8,1,1,8,6,3,9,5,7,9,9,7,7,2,5,2,2,7,2,8,7,8,3,4,7,2,2
337:4,5,6,4,8,5,5,7,3,6,4,2,9,1,5,7,6,3,6,1,4,8,4,2,5,3,5,7,6,4
338:6,2,2,5,2,8,8,6,9,5,3,9,8,8,3,8,9,9,3,4,8,5,1,7,7,5,6,9,3,4
339:3,6,7,8,9,5,4,8,3,8,5,4,9,7,1,3,3,4,6,9,9,4,2,8,8,3,3,3,4,5
340:6,9,2,4,2,7,8,9,7,8,1,1,3,9,7,2,4,3,7,1,6,7,2,8,5,5,2,4,3,2
341:1,7,2,5,9,7,1,2,8,9,6,6,1,2,4,2,6,1,3,4,1,6,8,1,4,7,4,8,6,7
342:8,1,5,4,9,9,2,5,8,9,5,5,4,8,3,9,2,9,3,4,7,4,5,4,9,9,9,5,6,4
343:9,5,7,3,5,3,7,8,5,3,4,2,1,1,5,6,9,3,7,5,1,7,5,8,2,2,3,4,5,7
344:2,6,6,1,7,9,3,4,8,6,3,7,4,6,2,4,1,2,8,4,6,4,3,1,6,4,8,1,8,6
345:3,2,8,4,1,3,8,1,1,9,9,4,7,6,6,2,4,1,4,7,9,4,5,2,8,8,4,7,1,6
346:8,8,8,3,8,7,3,4,6,1,5,5,9,9,5,4,3,2,7,9,3,3,2,5,1,9,2,3,4,8
347:8,9,2,1,3,7,7,1,9,8,7,1,1,7,5,3,1,3,2,8,2,1,9,7,4,9,7,1,8,4
348:3,9,1,9,5,1,9,1,8,6,4,4,5,8,8,6,6,2,9,7,9,5,6,8,6,8,3,2,3,5
349:5,1,3,3,1,1,4,1,2,2,3,8,1,7,3,9,1,1,2,4,7,6,1,6,5,8,4,1,7,4
350:4,3,6,3,7,5,3,3,2,4,8,5,6,1,8,5,9,6,2,5,4,5,5,6,7,9,2,1,9,3
351:3,5,8,3,9,5,4,6,6,5,5,1,9,9,7,2,2,4,7,5,1,4,2,9,8,9,4,5,4,3
352:2,6,8,1,7,9,5,1,7,9,9,2,4,4,2,3,1,5,8,5,8,2,9,8,8,6,6,9,7,9
353:2,5,9,9,9,3,8,9,4,7,1,1,5,2,5,3,5,1,4,3,8,2,8,9,5,7,3,4,1,8
354:9,7,1,6,8,7,4,1,7,3,2,3,6,1,8,7,8,4,1,2,3,8,5,7,2,1,7,6,4,6
355:5,8,3,7,1,5,2,4,1,3,3,8,1,2,7,9,1,2,7,2,4,2,4,9,4,8,3,3,6,8
356:6,7,3,2,3,6,7,7,8,5,1,4,8,2,1,9,3,5,1,8,6,1,1,5,2,3,2,3,8,6
357:1,1,3,2,8,4,5,9,8,4,3,1,8,6,2,6,7,5,9,6,4,3,3,6,4,6,1,9,7,8
358:3,2,8,4,1,3,8,1,1,9,9,4,7,6,6,2,4,1,4,4,9,4,5,2,8,8,4,7,1,6
359:3,4,1,9,6,8,3,7,2,5,1,9,2,5,6,7,6,3,4,1,6,6,8,1,5,3,3,5,2,7
360:1,5,7,9,8,5,1,2,6,5,7,9,9,4,9,9,6,4,9,7,2,8,5,1,9,6,8,6,5,9
361:7,2,5,5,1,8,3,7,3,3,9,4,1,4,8,6,6,4,8,2,2,4,1,7,6,3,8,8,3,4
362:7,1,1,9,3,5,3,6,3,2,7,5,3,7,5,8,1,7,4,8,7,5,8,2,6,3,9,7,2,3
363:3,8,6,9,1,4,9,1,3,1,6,5,1,6,2,5,8,4,6,4,5,1,3,4,2,1,3,3,7,1
364:7,4,7,4,9,8,2,1,7,9,9,1,1,1,7,1,8,9,8,6,6,4,8,3,7,6,2,7,9,7
365:4,7,4,7,5,9,2,3,1,1,6,9,9,2,2,3,7,1,8,9,9,7,1,8,9,7,5,5,7,3
366:1,5,2,2,3,1,9,2,7,3,6,1,7,3,5,1,1,2,4,6,4,2,1,8,5,1,3,9,5,2
367:7,1,4,2,7,2,3,2,5,4,7,5,3,3,5,1,7,6,4,8,8,9,7,6,2,2,2,5,8,2
368:2,3,5,5,5,3,9,9,9,4,6,6,5,8,1,9,8,5,8,4,5,9,9,3,2,9,9,6,1,4
369:9,9,9,6,5,8,9,7,3,6,7,3,6,1,9,6,6,5,3,1,7,1,3,3,7,3,4,1,2,1
370:8,4,8,5,2,1,6,2,5,8,1,4,4,2,6,5,2,4,6,3,8,4,7,6,5,6,6,4,2,3
371:1,3,5,1,2,4,6,6,3,2,1,6,8,8,5,5,7,6,5,8,6,9,2,8,5,5,1,2,4,3
372:5,9,5,4,7,2,4,1,4,8,7,2,5,1,9,9,6,7,1,3,8,3,5,1,6,8,1,5,2,4
373:4,1,1,4,4,1,9,3,3,3,9,7,1,4,6,5,3,2,4,1,4,2,9,6,2,7,2,9,3,1
374:8,1,5,4,9,9,2,5,8,9,5,5,4,8,3,9,7,9,3,4,7,4,5,4,9,9,9,5,6,8
375:4,4,4,5,3,8,5,6,1,3,8,2,2,7,7,5,1,4,3,6,1,9,9,2,1,9,9,8,1,3
376:2,9,9,2,8,6,5,9,1,4,7,6,8,3,8,6,7,3,1,2,1,9,3,4,8,9,1,6,7,8
377:2,7,5,4,1,6,2,7,6,9,4,2,5,2,2,6,6,3,7,7,3,9,9,6,7,8,5,4,2,1
378:8,1,5,4,9,9,2,5,8,9,5,5,4,8,3,9,2,9,3,4,7,4,5,4,9,9,9,5,6,8
379:3,6,4,9,1,9,6,6,7,8,4,2,3,2,5,6,3,2,8,3,8,1,8,2,3,8,1,1,8,6
380:6,6,7,2,2,3,8,2,9,1,7,9,3,6,3,6,7,5,6,9,9,1,7,3,1,9,3,2,9,3
381:4,2,7,5,3,8,8,3,9,6,2,7,7,4,7,5,9,2,4,3,8,6,3,5,9,6,5,3,1,2
382:3,9,4,4,8,2,8,9,2,3,9,1,4,3,7,8,6,6,7,3,2,1,6,2,5,6,3,3,1,7
383:5,3,1,9,3,4,5,4,8,8,4,9,3,4,4,1,2,9,3,6,1,4,6,9,1,7,2,7,9,9
384:4,2,8,7,2,9,7,1,1,6,1,7,8,6,2,5,6,6,6,4,5,3,7,1,4,2,6,9,6,1
385:3,5,6,8,4,8,1,3,5,2,6,1,4,1,9,8,2,2,7,5,9,8,2,2,7,3,1,2,2,4
386:4,5,6,4,8,5,5,7,3,6,4,2,9,1,5,7,6,3,6,1,4,8,4,2,5,3,5,7,6,2
387:2,7,8,3,8,1,8,9,9,7,5,2,1,4,9,1,5,2,6,4,6,6,4,2,9,6,5,7,3,4
388:7,2,8,3,1,1,8,9,2,9,1,4,9,6,8,6,1,2,7,4,4,1,3,1,5,9,6,2,5,2
389:6,6,7,2,2,3,8,2,9,1,7,9,3,6,3,6,7,5,6,9,9,1,7,3,1,9,3,2,9,6
390:4,4,9,9,5,2,2,4,1,1,4,2,5,4,2,2,8,8,4,2,7,3,5,8,9,8,5,2,9,4
391:6,2,4,4,7,7,5,1,6,9,8,4,8,6,5,9,6,7,5,6,3,2,9,1,6,6,6,3,8,7
392:7,8,4,3,5,9,7,6,6,5,5,9,1,9,7,2,9,5,4,1,1,8,7,3,5,5,6,3,1,2
393:5,5,9,5,3,1,7,1,5,5,5,7,4,1,5,4,8,5,2,3,8,2,2,3,5,4,3,5,6,7
394:7,5,9,8,4,1,8,9,6,4,9,9,7,3,5,1,7,4,5,5,8,2,4,6,7,8,9,7,8,5
395:2,7,8,3,8,1,8,9,9,7,5,2,1,4,9,1,5,2,6,4,6,6,4,2,9,6,5,7,3,5
396:2,5,5,1,2,9,5,1,3,7,8,9,7,5,3,8,5,3,1,4,6,1,8,6,7,9,2,2,1,2
397:5,6,3,3,9,3,4,1,7,6,6,2,1,2,8,6,8,1,9,2,5,3,9,4,6,4,6,3,4,4
398:1,3,5,1,2,4,6,6,3,2,1,6,8,8,5,5,7,6,7,8,6,9,2,8,5,5,1,2,4,3
399:9,4,2,8,3,3,3,3,5,8,3,9,3,3,8,6,2,5,2,5,1,3,1,7,1,6,8,9,5,5
400:7,6,4,7,8,3,2,3,9,2,7,7,5,2,5,6,7,3,7,1,7,4,1,8,2,9,7,6,3,4
401:9,1,8,2,5,8,1,4,2,9,9,3,8,9,1,3,3,1,4,7,7,1,4,7,7,4,6,5,1,2
402:5,9,6,8,1,6,1,2,2,7,3,6,3,7,6,2,5,5,7,5,4,2,8,7,6,7,9,4,3,1
403:4,4,2,1,2,1,8,2,2,3,9,1,2,5,3,3,5,2,6,5,7,3,9,2,6,4,2,5,6,7
404:2,2,6,9,2,7,5,9,4,3,5,3,4,3,2,3,4,2,2,8,6,6,2,9,5,8,2,8,9,9
405:9,3,4,7,2,3,9,2,4,1,8,3,5,7,9,2,4,4,2,8,6,4,8,6,7,1,4,5,9,8
406:8,8,8,3,8,7,3,4,6,1,5,5,9,9,5,4,3,2,7,9,3,3,2,5,1,9,2,3,4,3
407:2,7,2,3,8,1,8,9,9,7,5,2,1,4,9,1,5,2,6,4,6,6,4,2,9,6,5,7,3,4
408:6,9,7,6,2,3,8,4,3,5,6,4,4,3,1,8,8,1,5,8,1,2,5,5,7,5,4,1,3,4
409:9,4,1,6,4,4,6,7,7,2,6,8,1,7,2,7,7,7,4,6,7,8,6,7,8,8,1,2,9,1
410:1,5,3,4,8,4,3,7,9,6,2,7,3,1,7,3,8,3,9,2,2,2,6,4,8,7,9,2,9,2
411:6,4,1,3,5,5,8,6,3,6,2,4,3,3,7,2,4,5,7,7,5,1,9,9,6,3,3,8,4,4
412:6,5,5,2,3,3,3,2,1,8,1,8,8,7,9,9,6,5,2,6,1,4,8,1,3,1,1,6,1,1
413:1,3,5,1,2,4,6,6,3,2,1,6,8,8,5,5,7,6,5,8,6,9,2,8,5,5,1,2,4,1
414:9,5,1,4,7,2,6,2,8,3,4,4,1,9,9,2,4,2,3,6,7,1,4,6,8,6,6,9,5,5
415:4,1,9,7,7,6,1,6,2,7,8,8,7,5,5,8,2,5,4,4,5,2,7,2,8,3,2,6,2,2
416:1,7,5,3,7,3,5,7,3,2,1,7,7,1,5,3,7,2,5,7,3,6,4,3,4,3,3,9,4,5
417:4,9,4,3,8,6,2,4,4,9,7,7,8,7,2,7,3,1,1,7,1,3,2,1,7,9,3,1,2,6
418:1,9,9,7,9,7,2,6,8,4,6,3,1,2,7,2,9,5,1,5,2,1,1,8,9,8,6,2,6,7
419:7,9,3,1,5,3,1,3,7,3,9,1,2,6,1,8,2,1,7,6,2,7,7,5,4,5,3,1,1,4
420:7,5,5,9,2,4,4,6,1,7,9,4,5,5,1,8,2,4,3,7,9,3,4,7,1,4,6,8,1,3
421:2,8,2,7,8,7,6,6,3,8,5,1,3,5,3,1,4,9,2,3,9,4,4,4,7,4,1,3,4,7
422:7,6,1,6,9,2,7,7,9,3,2,3,1,8,5,8,9,2,2,9,9,1,8,1,7,8,9,2,8,6
423:8,1,3,9,2,1,6,2,2,9,9,7,6,3,4,4,8,1,1,5,6,9,4,4,6,5,8,9,1,2
424:4,1,4,2,5,7,7,7,8,4,3,8,5,7,5,5,1,8,1,7,5,2,1,3,2,9,4,2,5,6
425:4,4,9,9,5,6,2,4,1,1,4,2,5,4,2,2,8,8,4,2,7,3,5,8,9,8,5,2,9,4
426:1,4,5,9,6,8,7,9,8,3,6,5,7,6,8,8,7,3,2,9,2,6,5,8,8,1,4,7,2,4
427:6,8,7,9,5,6,3,8,1,4,5,6,4,8,4,8,5,3,1,8,5,6,5,6,8,1,5,4,2,8
428:3,6,2,4,6,5,4,9,6,3,5,4,4,9,8,3,4,5,2,9,4,4,2,2,6,2,7,8,2,8
429:7,2,7,3,9,5,1,9,9,1,6,9,2,6,5,3,5,1,1,1,7,4,3,4,9,7,8,3,3,1
430:4,3,2,2,5,4,3,1,8,3,4,2,4,6,8,5,7,1,8,2,4,7,9,9,7,5,4,6,3,9
431:1,8,5,1,8,9,5,2,2,1,1,8,9,5,2,7,5,5,4,6,9,3,3,4,2,6,8,2,8,5
432:3,5,3,7,7,5,7,9,7,3,1,5,9,3,8,9,9,6,7,3,6,8,4,8,6,1,3,2,2,4
433:8,6,1,7,7,4,7,9,4,8,1,8,6,3,2,5,7,1,6,1,4,6,9,2,9,7,1,4,9,1
434:3,7,8,4,4,9,5,7,2,6,5,1,2,1,5,8,3,7,9,3,7,1,9,7,3,3,8,7,2,1
435:6,4,4,3,4,6,1,1,2,4,7,8,1,3,1,2,8,2,9,9,2,4,4,1,2,8,9,7,9,9
436:5,4,6,1,5,4,7,8,4,8,8,8,5,8,1,5,1,1,1,6,6,8,8,3,8,6,8,4,5,2
437:4,9,4,1,5,1,8,9,1,4,2,5,9,8,7,2,3,8,1,6,7,1,8,9,8,7,8,4,2,7
438:5,8,7,6,7,1,3,9,2,5,7,3,4,5,6,6,3,9,7,6,7,8,3,5,6,7,3,9,3,2
439:5,7,4,8,1,1,8,6,3,9,5,7,9,9,7,7,2,6,2,2,7,2,8,7,8,3,4,7,2,2
440:3,9,1,4,6,1,3,1,8,1,8,4,8,6,3,2,2,5,7,3,9,1,1,8,6,6,7,1,9,9
441:9,8,1,5,9,3,7,6,8,6,8,2,9,1,3,1,7,9,3,1,7,9,7,1,8,1,8,5,2,7
442:5,7,3,4,7,5,1,8,6,8,6,8,9,5,1,6,6,2,5,6,9,8,5,8,5,6,3,9,3,4
443:9,5,4,8,4,9,7,9,6,3,6,2,1,2,3,5,2,7,1,2,6,1,3,2,6,9,2,9,7,3
444:4,5,7,9,1,8,1,7,7,7,7,6,5,6,1,6,4,8,1,2,6,3,4,4,3,8,8,8,4,1
445:7,4,7,4,9,8,2,1,7,9,9,1,1,1,7,1,8,9,8,6,6,4,8,3,7,6,2,7,9,8
446:1,3,4,6,6,3,5,9,8,4,9,9,1,7,1,1,2,4,3,7,1,9,1,1,9,8,8,2,5,1
447:4,2,6,6,4,5,1,5,7,3,4,7,3,8,8,4,5,2,1,6,1,1,5,3,4,4,3,9,8,4
448:5,9,5,4,4,2,9,8,5,8,3,1,2,9,8,6,7,6,2,5,4,1,8,7,8,1,5,9,7,5
449:9,9,5,7,3,2,1,8,4,6,9,4,4,4,8,4,3,3,2,1,8,5,8,8,6,8,7,5,2,4
450:4,6,6,4,8,6,6,8,7,3,1,4,4,4,3,5,3,3,4,3,9,8,7,9,9,8,3,4,5,1
